siteid,sitename,plotid,easting,northing,taxonid,scientific,indviduali,pointid,individual,individu_1,dbh,dbhheight,basalcanop,basalcan_1,maxcanopyd,canopydiam,stemheight,stemremark,stemstatus,canopyform,livingcano,inplotcano,materialsa,dbhqf,stemmapqf
SJER,San Joaquin,SJER112,257409.000000000000000,4111297.500000000000000,PISA2,Pinus sabiniana,"1503",center,2.500000000000000,126.700000000000003,75.500000000000000,130.000000000000000,"0",0.000000000000000,15.400000000000000,14.699999999999999,23.899999999999999,,,,"100","100",f031,"0","0"
SJER,San Joaquin,SJER916,257448.399999999994179,4109621.000000000000000,PISA2,Pinus sabiniana,"1566",center,12.800000000000001,289.500000000000000,59.500000000000000,130.000000000000000,"0",0.000000000000000,15.100000000000000,10.900000000000000,18.399999999999999,,,,"100","100",,"0","0"
SJER,San Joaquin,SJER116,256831.399999999994179,4110809.799999999813735,PISA2,Pinus sabiniana,"1542",center,12.600000000000000,215.900000000000006,44.799999999999997,75.000000000000000,"0",0.000000000000000,12.400000000000000,10.400000000000000,12.400000000000000,starts to branch at 95. 4 big stems by 2m.,recently dead w needles. only lowest branch alive,,"10","100",,"0","0"
SJER,San Joaquin,SJER116,256832.899999999994179,4110809.799999999813735,PISA2,Pinus sabiniana,"1543",center,11.600000000000000,210.099999999999994,44.299999999999997,130.000000000000000,"0",0.000000000000000,11.699999999999999,8.500000000000000,16.000000000000000,,near half dead w needles,,"60","100",,"0","0"
SJER,San Joaquin,SJER128,257065.600000000005821,4111381.500000000000000,QUDO,Quercus douglasii,"1494",center,15.000000000000000,242.300000000000011,32.500000000000000,130.000000000000000,"0",0.000000000000000,7.300000000000000,6.900000000000000,7.900000000000000,,,,"100","100",f050,"0","0"
SJER,San Joaquin,SJER116,256824.899999999994179,4110822.799999999813735,QUDO,Quercus douglasii,"1554",center,14.199999999999999,281.800000000000011,19.600000000000001,130.000000000000000,"0",0.000000000000000,4.900000000000000,3.600000000000000,6.000000000000000,,,,"90","100",f011,"0","0"
SJER,San Joaquin,SJER824,256204.700000000011642,4110050.000000000000000,QUDO,Quercus douglasii,"1405",SE,15.900000000000000,35.799999999999997,37.600000000000001,130.000000000000000,"0",0.000000000000000,9.400000000000000,6.800000000000000,10.900000000000000,,,,"100","100",,"0","0"
SJER,San Joaquin,SJER128,257062.600000000005821,4111396.000000000000000,QUDO,Quercus douglasii,"1501",center,17.899999999999999,295.000000000000000,13.000000000000000,105.000000000000000,"0",0.000000000000000,3.400000000000000,2.800000000000000,4.900000000000000,stem bulgy at 130-110,not many lvs,,"75","100",,"0","0"
SJER,San Joaquin,SJER116,256846.200000000011642,4110827.000000000000000,QUDO,Quercus douglasii,"1541",center,10.400000000000000,46.000000000000000,19.800000000000001,28.000000000000000,"0",0.000000000000000,4.200000000000000,4.000000000000000,6.500000000000000,"2 boles at 80cm; bumpy 80-30cm",,,"85","100",,"0","0"
SJER,San Joaquin,SJER116,256839.000000000000000,4110834.000000000000000,QUDO,Quercus douglasii,"1551",center,14.100000000000000,0.800000000000000,45.200000000000003,70.000000000000000,"0",0.000000000000000,10.100000000000000,10.699999999999999,8.199999999999999,2 boles at 1m knobby 75-100cm,,,"95","100",f008,"0","0"
SJER,San Joaquin,SJER2796,256018.799999999988358,4111548.500000000000000,QUDO,Quercus douglasii,"1625",NW,7.500000000000000,306.000000000000000,25.800000000000001,130.000000000000000,"0",0.000000000000000,4.600000000000000,4.300000000000000,9.400000000000000,,,,"100","100",f100,"0","0"
SJER,San Joaquin,SJER112,257387.700000000011642,4111299.500000000000000,QUDO,Quercus douglasii,"1515",center,19.300000000000001,271.199999999999989,38.000000000000000,120.000000000000000,"0",0.000000000000000,9.100000000000000,6.500000000000000,8.699999999999999,swelling at 130cm,,,"100","100",f038,"0","0"
SJER,San Joaquin,SJER128,257075.600000000005821,4111402.500000000000000,QUDO,Quercus douglasii,"1498",center,14.300000000000001,346.600000000000023,51.399999999999999,130.000000000000000,"0",0.000000000000000,11.199999999999999,11.100000000000000,10.900000000000000,,,,"100","100",f049,"0","0"
SJER,San Joaquin,SJER112,257408.600000000005821,4111312.000000000000000,QUDO,Quercus douglasii,"1513",center,13.000000000000000,7.300000000000000,33.299999999999997,60.000000000000000,"0",0.000000000000000,6.400000000000000,5.600000000000000,7.600000000000000,2 boles at 80cm,,,"100","100",f036,"0","0"
SJER,San Joaquin,SJER128,257086.299999999988358,4111407.000000000000000,QUDO,Quercus douglasii,"1497",center,19.899999999999999,22.000000000000000,31.399999999999999,1.000000000000000,"0",0.000000000000000,7.600000000000000,6.600000000000000,7.700000000000000,stem bulgy above 1m,,,"90","100",f048,"0","0"
SJER,San Joaquin,SJER112,257405.299999999988358,4111309.200000000186265,QUDO,Quercus douglasii,"1514",center,10.400000000000000,350.899999999999977,44.299999999999997,1.000000000000000,"0",0.000000000000000,8.199999999999999,7.600000000000000,7.000000000000000,2 boles at 20-10cm,,,"90","100",f037,"0","0"
SJER,San Joaquin,SJER128,257061.000000000000000,4111394.200000000186265,QUDO,Quercus douglasii,"1502",center,18.699999999999999,287.600000000000023,24.399999999999999,130.000000000000000,"0",0.000000000000000,6.100000000000000,5.800000000000000,7.200000000000000,,,,"90","100",f051,"0","0"
SJER,San Joaquin,SJER128,257076.799999999988358,4111388.799999999813735,QUDO,Quercus douglasii,"1493",center,2.100000000000000,273.100000000000023,4.800000000000000,10.000000000000000,"0",0.000000000000000,0.900000000000000,0.600000000000000,0.900000000000000,,heavily grazed,Cone,"90","100",,"0","0"
SJER,San Joaquin,SJER128,257066.700000000011642,4111397.000000000000000,QUDO,Quercus douglasii,"1499",center,14.800000000000001,304.699999999999989,31.800000000000001,130.000000000000000,"0",0.000000000000000,7.800000000000000,5.600000000000000,6.700000000000000,,,,"85","100",,"0","0"
SJER,San Joaquin,SJER2796,256031.600000000005821,4111542.500000000000000,QUDO,Quercus douglasii,"1618",center,9.199999999999999,342.399999999999977,37.799999999999997,95.000000000000000,"0",0.000000000000000,8.699999999999999,8.100000000000000,7.800000000000000,big bulge at 115-135cm,,,"95","100",f000,"0","0"
SJER,San Joaquin,SJER2796,256018.000000000000000,4111539.500000000000000,QUDO,Quercus douglasii,"1626",center,17.300000000000001,289.000000000000000,35.700000000000003,130.000000000000000,"0",0.000000000000000,10.100000000000000,7.500000000000000,8.600000000000000,,,,"95","100",f099,"0","0"
SJER,San Joaquin,SJER116,256846.399999999994179,4110832.799999999813735,QUDO,Quercus douglasii,"1549",center,14.900000000000000,30.699999999999999,18.199999999999999,130.000000000000000,"0",0.000000000000000,4.200000000000000,3.900000000000000,7.400000000000000,,,,"90","100",f013,"0","0"
SJER,San Joaquin,SJER116,256840.399999999994179,4110804.500000000000000,QUDO,Quercus douglasii,"1544",center,15.600000000000000,173.800000000000011,70.500000000000000,15.000000000000000,"0",0.000000000000000,12.199999999999999,10.300000000000001,9.900000000000000,2 boles at 80-100cm. knobby b/n 80-30cm,,,"95","100",f007,"0","0"
SJER,San Joaquin,SJER4,257212.700000000011642,4109783.799999999813735,QUWI2,Quercus wislizeni,"1586",NW,8.600000000000000,316.100000000000023,33.799999999999997,2.000000000000000,"0",0.000000000000000,9.300000000000001,8.100000000000000,6.500000000000000,1583-1586 same copice. 2 boles at 10cm,,,"90","100",f055,"0","0"
SJER,San Joaquin,SJER112,257420.899999999994179,4111290.500000000000000,QUWI2,Quercus wislizeni,"1512",SE,5.100000000000000,67.599999999999994,21.800000000000001,20.000000000000000,"0",0.000000000000000,6.100000000000000,5.400000000000000,4.300000000000000,crazy stem. copice with 7 main stems coming from aerial caudex. 20 cm of roots exposed. measured above these around caudex base before swelling,,,"85","100",f041,"0","0"
SJER,San Joaquin,SJER824,256171.000000000000000,4110045.200000000186265,QUWI2,Quercus wislizeni,"1400",center,14.800000000000001,261.000000000000000,,130.000000000000000,"0",0.000000000000000,7.500000000000000,6.900000000000000,7.700000000000000,1400-1404 same roots,,,"100","100",f142,"0","0"
SJER,San Joaquin,SJER192,256679.200000000011642,4111054.500000000000000,QUWI2,Quercus wislizeni,"1530",SE,15.100000000000000,245.000000000000000,24.199999999999999,130.000000000000000,"0",0.000000000000000,7.200000000000000,6.100000000000000,4.900000000000000,1527 -1530 same copice,,,"100","100",f018,"0","0"
SJER,San Joaquin,SJER824,256196.600000000005821,4110053.000000000000000,QUWI2,Quercus wislizeni,"1407",center,12.300000000000001,63.399999999999999,20.500000000000000,10.000000000000000,"0",0.000000000000000,5.600000000000000,4.900000000000000,6.000000000000000,same as 1406,,,"80","100",,"0","0"
SJER,San Joaquin,SJER824,256177.000000000000000,4110049.799999999813735,QUWI2,Quercus wislizeni,"1388",center,8.800000000000001,283.699999999999989,6.000000000000000,10.000000000000000,"0",0.000000000000000,1.100000000000000,1.000000000000000,1.300000000000000,,grazed not very healthy,,"80","100",,"0","0"
SJER,San Joaquin,SJER824,256196.100000000005821,4110053.000000000000000,QUWI2,Quercus wislizeni,"1406",center,11.800000000000001,63.299999999999997,19.800000000000001,10.000000000000000,"0",0.000000000000000,7.300000000000000,5.300000000000000,3.700000000000000,1406-1413= 8 bole copice. total canopy= 15.5x13.2,main stem along ground,,"70","100",f045,"0","0"
SJER,San Joaquin,SJER4,257214.000000000000000,4109784.500000000000000,QUWI2,Quercus wislizeni,"1585",NW,8.400000000000000,326.300000000000011,27.199999999999999,110.000000000000000,"0",0.000000000000000,10.699999999999999,10.400000000000000,8.699999999999999,1583-1586 same copice. branches at 120-130cm,,,"100","100",f055,"0","0"
SJER,San Joaquin,SJER4,257229.799999999988358,4109760.799999999813735,QUWI2,Quercus wislizeni,"1574",center,6.700000000000000,167.300000000000011,25.199999999999999,10.000000000000000,"0",0.000000000000000,6.400000000000000,4.100000000000000,4.400000000000000,1569-1576 same copice. 2 boles at 20cm,,,"100","100",f058,"0","0"
SJER,San Joaquin,SJER4,257241.899999999994179,4109777.000000000000000,QUWI2,Quercus wislizeni,"1582",NE,3.600000000000000,86.599999999999994,10.800000000000001,60.000000000000000,"0",0.000000000000000,5.100000000000000,4.900000000000000,4.600000000000000,2 boles and branches at 80cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER4,257214.299999999988358,4109781.799999999813735,QUWI2,Quercus wislizeni,"1583",NW,6.000000000000000,314.100000000000023,24.000000000000000,130.000000000000000,"0",0.000000000000000,10.600000000000000,8.199999999999999,4.600000000000000,1583-1586 same copice. stem live but sprouting from dead trunk an growing horiz,,,"100","100",f055,"0","0"
SJER,San Joaquin,SJER824,256171.100000000005821,4110057.000000000000000,QUWI2,Quercus wislizeni,"1424",NW,5.200000000000000,263.800000000000011,42.100000000000001,10.000000000000000,"0",0.000000000000000,7.200000000000000,5.900000000000000,7.900000000000000,1419-1424 same copice. 4 boles at 10cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER4,257232.299999999988358,4109761.200000000186265,QUWI2,Quercus wislizeni,"1576",center,7.200000000000000,146.199999999999989,12.300000000000001,130.000000000000000,"0",0.000000000000000,5.600000000000000,3.700000000000000,5.200000000000000,1569 1576 same copice.,,,"100","100",f058,"0","0"
SJER,San Joaquin,SJER112,257421.000000000000000,4111304.000000000000000,QUWI2,Quercus wislizeni,"1509",center,14.900000000000000,70.700000000000003,43.200000000000003,15.000000000000000,"0",0.000000000000000,7.300000000000000,8.600000000000000,6.500000000000000,"3 boles at 70; swelling above 20cm",main limbs dead and broken terminally,,"70","100",f040,"0","0"
SJER,San Joaquin,SJER116,256833.899999999994179,4110837.799999999813735,QUWI2,Quercus wislizeni,"1552",center,18.600000000000001,345.000000000000000,21.199999999999999,50.000000000000000,"0",0.000000000000000,4.500000000000000,4.500000000000000,5.900000000000000,1552-1553 same copice. 2 boles split at 70-90cm. total crown = 8.8x6.8m,"oozing sap; from woodpeckers?",,"100","100",f012,"0","0"
SJER,San Joaquin,SJER4,257245.399999999994179,4109769.500000000000000,QUWI2,Quercus wislizeni,"1578",center,17.199999999999999,83.000000000000000,87.599999999999994,10.000000000000000,"0",0.000000000000000,9.699999999999999,6.900000000000000,6.500000000000000,1577-1578 same copice. 8 stems at 20cm,,,"80","100",f057,"0","0"
SJER,San Joaquin,SJER824,256186.799999999988358,4110059.500000000000000,QUWI2,Quercus wislizeni,"1414",center,12.100000000000000,5.800000000000000,33.700000000000003,0.000000000000000,"0",0.000000000000000,5.800000000000000,4.400000000000000,6.400000000000000,2(.5) stems at 10cm,,,"100","100",f044,"1","0"
SJER,San Joaquin,SJER4,257246.799999999988358,4109772.000000000000000,QUWI2,Quercus wislizeni,"1580",NE,9.699999999999999,119.599999999999994,14.500000000000000,30.000000000000000,"0",0.000000000000000,6.200000000000000,5.000000000000000,5.100000000000000,2 boles at 50cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256170.799999999988358,4110046.000000000000000,QUWI2,Quercus wislizeni,"1402",center,14.900000000000000,263.399999999999977,8.000000000000000,10.000000000000000,"0",0.000000000000000,4.900000000000000,2.500000000000000,3.100000000000000,same as 1400,,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256180.000000000000000,4110051.000000000000000,QUWI2,Quercus wislizeni,"1389",center,6.500000000000000,301.600000000000023,3.600000000000000,10.000000000000000,"0",0.000000000000000,1.600000000000000,1.000000000000000,1.200000000000000,1389-1394 all sprouts from same old rotted tree,,,"100","100",f043 (1389-1394),"0","0"
SJER,San Joaquin,SJER112,257406.299999999988358,4111290.799999999813735,QUWI2,Quercus wislizeni,"1502",center,8.199999999999999,184.699999999999989,2.300000000000000,10.000000000000000,"0",0.000000000000000,1.100000000000000,0.800000000000000,1.000000000000000,,,Sphere,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256196.399999999994179,4110052.799999999813735,QUWI2,Quercus wislizeni,"1408",center,12.000000000000000,64.700000000000003,29.000000000000000,10.000000000000000,"0",0.000000000000000,7.500000000000000,4.500000000000000,9.400000000000000,same as 1406,,,"100","100",,"0","0"
SJER,San Joaquin,SJER116,256856.600000000005821,4110822.500000000000000,QUWI2,Quercus wislizeni,"1546",center,18.000000000000000,81.400000000000006,39.000000000000000,10.000000000000000,"0",0.000000000000000,11.000000000000000,8.500000000000000,7.400000000000000,1546-1547 same copice. branches and knobs above 20cm,,,"90","100",f010,"0","0"
SJER,San Joaquin,SJER824,256195.600000000005821,4110052.000000000000000,QUWI2,Quercus wislizeni,"1409",center,11.000000000000000,66.000000000000000,15.400000000000000,10.000000000000000,"0",0.000000000000000,4.600000000000000,2.800000000000000,2.000000000000000,same as 1406,,,"20","100",,"0","0"
SJER,San Joaquin,SJER2796,256043.500000000000000,4111528.200000000186265,QUWI2,Quercus wislizeni,"1616",center,10.699999999999999,121.900000000000006,11.100000000000000,15.000000000000000,"0",0.000000000000000,6.000000000000000,4.200000000000000,5.400000000000000,m/b connected below ground to 1615. branches at 30cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER116,256845.799999999988358,4110818.799999999813735,QUWI2,Quercus wislizeni,"1539",center,7.100000000000000,99.200000000000003,40.500000000000000,5.000000000000000,"0",0.000000000000000,9.400000000000000,4.700000000000000,7.000000000000000,3 boles at 20cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER4,257213.700000000011642,4109783.000000000000000,QUWI2,Quercus wislizeni,"1584",NW,7.400000000000000,318.399999999999977,75.000000000000000,20.000000000000000,"0",0.000000000000000,16.300000000000001,11.900000000000000,10.800000000000001,1583-1586 same copice. 5 stems at 40. 2 big ones rotted away.,2 boles rotted away,,"60","100",f055,"0","0"
SJER,San Joaquin,SJER824,256170.500000000000000,4110045.799999999813735,QUWI2,Quercus wislizeni,"1403",center,15.199999999999999,263.399999999999977,23.699999999999999,10.000000000000000,"0",0.000000000000000,6.700000000000000,5.600000000000000,6.200000000000000,same as 1400,,,"95","100",,"0","0"
SJER,San Joaquin,SJER192,256674.700000000011642,4111075.799999999813735,QUWI2,Quercus wislizeni,"1525",center,9.900000000000000,298.199999999999989,18.600000000000001,130.000000000000000,"0",0.000000000000000,7.100000000000000,6.500000000000000,8.100000000000000,,,,"100","100",,"0","0"
SJER,San Joaquin,SJER952,255867.799999999988358,4110775.200000000186265,QUWI2,Quercus wislizeni,"1707",NE,15.000000000000000,295.100000000000023,21.100000000000001,5.000000000000000,"0",0.000000000000000,4.300000000000000,4.200000000000000,7.700000000000000,1707-1710 same copice. total crown=9.1x8.1m. 2 boles at 70cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER116,256843.799999999988358,4110818.500000000000000,QUWI2,Quercus wislizeni,"1540",center,5.300000000000000,106.700000000000003,60.200000000000003,10.000000000000000,"0",0.000000000000000,12.000000000000000,9.600000000000000,10.900000000000000,3 boles at 20cm,,,"80","100",f006,"0","0"
SJER,San Joaquin,SJER4,257229.700000000011642,4109758.799999999813735,QUWI2,Quercus wislizeni,"1570",center,8.699999999999999,171.199999999999989,11.800000000000001,130.000000000000000,"0",0.000000000000000,5.400000000000000,3.700000000000000,2.900000000000000,1569-1576 same copice.stem grows along ground.,,,"100","100",f058,"0","0"
SJER,San Joaquin,SJER824,256170.399999999994179,4110045.200000000186265,QUWI2,Quercus wislizeni,"1404",center,15.400000000000000,261.500000000000000,22.300000000000001,10.000000000000000,"0",0.000000000000000,6.900000000000000,5.400000000000000,6.700000000000000,same as 1400,,,"100","100",,"0","0"
SJER,San Joaquin,SJER192,256690.000000000000000,4111067.799999999813735,QUWI2,Quercus wislizeni,"1518",center,7.400000000000000,117.400000000000006,11.600000000000000,120.000000000000000,"0",0.000000000000000,4.500000000000000,4.300000000000000,3.700000000000000,1517-1522 same copice,,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256171.399999999994179,4110057.500000000000000,QUWI2,Quercus wislizeni,"1421",NW,4.900000000000000,266.199999999999989,18.899999999999999,10.000000000000000,"0",0.000000000000000,5.200000000000000,2.300000000000000,5.600000000000000,1419-1424 same copice,,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256171.299999999988358,4110057.799999999813735,QUWI2,Quercus wislizeni,"1422",NW,5.000000000000000,271.500000000000000,15.300000000000001,10.000000000000000,"0",0.000000000000000,5.000000000000000,3.700000000000000,6.700000000000000,1419-1424 same copice,,,"85","100",,"0","0"
SJER,San Joaquin,SJER824,256196.100000000005821,4110051.799999999813735,QUWI2,Quercus wislizeni,"1410",center,11.300000000000001,68.700000000000003,26.899999999999999,10.000000000000000,"0",0.000000000000000,9.900000000000000,6.100000000000000,7.700000000000000,same as 1406,,,"100","100",,"0","0"
SJER,San Joaquin,SJER4,257247.100000000005821,4109769.500000000000000,QUWI2,Quercus wislizeni,"1579",NE,11.300000000000001,129.199999999999989,18.300000000000001,115.000000000000000,"0",0.000000000000000,4.500000000000000,4.200000000000000,4.400000000000000,1577- 1579 same copice. low stem horiz,,,"100","100",f057,"0","0"
SJER,San Joaquin,SJER824,256176.399999999994179,4110049.500000000000000,QUWI2,Quercus wislizeni,"1387",center,9.400000000000000,282.199999999999989,9.000000000000000,10.000000000000000,"0",0.000000000000000,2.300000000000000,1.900000000000000,2.200000000000000,,grazed not very healthy,,"100","100",,"0","0"
SJER,San Joaquin,SJER116,256834.000000000000000,4110838.500000000000000,QUWI2,Quercus wislizeni,"1553",center,19.199999999999999,345.500000000000000,39.399999999999999,5.000000000000000,"0",0.000000000000000,6.400000000000000,5.600000000000000,6.400000000000000,1552-1553 same copice. this stem splits into 2 boles at 10cm.,"oozing sap; from woodpeckers?",,"100","100",f012,"0","0"
SJER,San Joaquin,SJER824,256170.899999999994179,4110045.799999999813735,QUWI2,Quercus wislizeni,"1401",center,14.800000000000001,262.500000000000000,8.800000000000001,10.000000000000000,"0",0.000000000000000,3.700000000000000,3.300000000000000,1.500000000000000,same as f1400,,,"40","100",,"0","0"
SJER,San Joaquin,SJER120,255951.299999999988358,4110457.799999999813735,QUWI2,Quercus wislizeni,"1649",SW,11.199999999999999,217.599999999999994,42.100000000000001,10.000000000000000,"0",0.000000000000000,12.000000000000000,10.100000000000000,8.800000000000001,2 boles at 39cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER192,256679.600000000005821,4111055.799999999813735,QUWI2,Quercus wislizeni,"1528",SE,14.199999999999999,249.000000000000000,18.699999999999999,130.000000000000000,"0",0.000000000000000,7.400000000000000,6.100000000000000,4.300000000000000,1527-1530 same copice,,,"100","100",,"0","0"
SJER,San Joaquin,SJER192,256680.600000000005821,4111055.799999999813735,QUWI2,Quercus wislizeni,"1529",SE,13.300000000000001,247.199999999999989,52.600000000000001,5.000000000000000,"0",0.000000000000000,10.900000000000000,9.400000000000000,8.100000000000000,1527-1530 same copice. 2 boles at 20cm,,,"100","100",f018,"0","0"
SJER,San Joaquin,SJER112,257423.799999999988358,4111298.500000000000000,QUWI2,Quercus wislizeni,"1508",center,16.800000000000001,91.099999999999994,41.500000000000000,1.000000000000000,"0",0.000000000000000,7.200000000000000,8.000000000000000,6.800000000000000,2 boles at 20cm,,,"90","100",f039,"0","0"
SJER,San Joaquin,SJER192,256697.299999999988358,4111066.799999999813735,QUWI2,Quercus wislizeni,"1531",center,14.500000000000000,107.400000000000006,57.100000000000001,5.000000000000000,"0",0.000000000000000,10.800000000000001,10.800000000000001,7.300000000000000,4 stem copice at 20cm.,,,"100","100",f014,"0","0"
SJER,San Joaquin,SJER824,256180.100000000005821,4110051.500000000000000,QUWI2,Quercus wislizeni,"1390",center,6.800000000000000,306.199999999999989,6.400000000000000,10.000000000000000,"0",0.000000000000000,3.500000000000000,2.600000000000000,2.400000000000000,see 1389,,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256180.799999999988358,4110047.000000000000000,QUWI2,Quercus wislizeni,"1419",center,4.800000000000000,262.300000000000011,16.500000000000000,10.000000000000000,"0",0.000000000000000,6.100000000000000,3.300000000000000,4.300000000000000,"1419-1424 same roots; copice. 2 boles at 40cm",,,"100","100",f046,"0","0"
SJER,San Joaquin,SJER4,257230.399999999994179,4109760.799999999813735,QUWI2,Quercus wislizeni,"1575",center,6.800000000000000,162.599999999999994,35.500000000000000,20.000000000000000,"0",0.000000000000000,7.400000000000000,5.400000000000000,7.900000000000000,1569-1576 same copice. 2 boles at 40cm,,,"100","100",f058,"0","0"
SJER,San Joaquin,SJER824,256170.700000000011642,4110057.500000000000000,QUWI2,Quercus wislizeni,"1423",NW,5.600000000000000,266.600000000000023,,130.000000000000000,"0",0.000000000000000,4.100000000000000,2.300000000000000,7.400000000000000,1419-1424 same copice,,,"75","100",,"0","0"
SJER,San Joaquin,SJER824,256196.299999999988358,4110051.500000000000000,QUWI2,Quercus wislizeni,"1411",center,11.400000000000000,70.700000000000003,39.500000000000000,10.000000000000000,"0",0.000000000000000,9.699999999999999,6.900000000000000,5.200000000000000,same as 1406,,,"100","100",,"0","0"
SJER,San Joaquin,SJER2796,256051.600000000005821,4111548.200000000186265,QUWI2,Quercus wislizeni,"1621",NE,8.400000000000000,55.299999999999997,26.300000000000001,8.000000000000000,"0",0.000000000000000,7.200000000000000,5.900000000000000,4.900000000000000,2 boles at 16cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER952,255868.000000000000000,4110775.799999999813735,QUWI2,Quercus wislizeni,"1708",NE,15.100000000000000,297.300000000000011,27.600000000000001,1.000000000000000,"0",0.000000000000000,4.400000000000000,4.400000000000000,5.700000000000000,1707-1710 same copice. 2 boles at 5cm.,,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256196.299999999988358,4110050.500000000000000,QUWI2,Quercus wislizeni,"1412",center,11.100000000000000,74.400000000000006,18.300000000000001,10.000000000000000,"0",0.000000000000000,6.300000000000000,4.300000000000000,3.000000000000000,same as 1406,,,"75","100",,"0","0"
SJER,San Joaquin,SJER120,255975.600000000005821,4110495.200000000186265,QUWI2,Quercus wislizeni,"1650",center,20.500000000000000,20.600000000000001,32.899999999999999,40.000000000000000,"0",0.000000000000000,9.199999999999999,8.500000000000000,6.400000000000000,"14cm stem 10 cm below where ""dbh"" measured. cant get around b/c whole tree was growing into rock on high side. main stem splits into 2(3) boles @ 60cm",,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256197.200000000011642,4110052.000000000000000,QUWI2,Quercus wislizeni,"1413",center,12.400000000000000,69.200000000000003,19.100000000000001,10.000000000000000,"0",0.000000000000000,5.600000000000000,5.500000000000000,5.000000000000000,same as 1406,,,"100","100",,"0","0"
SJER,San Joaquin,SJER2796,256028.500000000000000,4111545.799999999813735,QUWI2,Quercus wislizeni,"1624",center,13.199999999999999,333.300000000000011,12.000000000000000,130.000000000000000,"0",0.000000000000000,6.100000000000000,5.200000000000000,4.800000000000000,1263-1264 same copice,,,"100","100",,"0","0"
SJER,San Joaquin,SJER192,256690.200000000011642,4111068.000000000000000,QUWI2,Quercus wislizeni,"1519",center,7.500000000000000,115.000000000000000,11.800000000000001,40.000000000000000,"0",0.000000000000000,4.200000000000000,2.700000000000000,4.500000000000000,1517-1522 same copice. forks (1 broken) at 60,,,"100","100",,"0","0"
SJER,San Joaquin,SJER4,257229.299999999988358,4109761.500000000000000,QUWI2,Quercus wislizeni,"1573",center,5.800000000000000,170.900000000000006,39.100000000000001,10.000000000000000,"0",0.000000000000000,10.100000000000000,7.500000000000000,7.500000000000000,1569-1576 same copice. 3 boles at 20cm,,,"90","100",f058,"0","0"
SJER,San Joaquin,SJER192,256699.700000000011642,4111080.000000000000000,QUWI2,Quercus wislizeni,"1533",NE,7.500000000000000,95.000000000000000,22.699999999999999,5.000000000000000,"0",0.000000000000000,5.400000000000000,5.400000000000000,4.800000000000000,2 stems at 20cm,,,"100","100",,"0","0"
SJER,San Joaquin,SJER824,256180.799999999988358,4110051.000000000000000,QUWI2,Quercus wislizeni,"1394",center,5.900000000000000,305.000000000000000,15.699999999999999,10.000000000000000,"0",0.000000000000000,1.200000000000000,1.100000000000000,1.200000000000000,same as 1389,main stem dead,,"30","100",,"0","0"
SJER,San Joaquin,SJER116,256853.600000000005821,4110828.500000000000000,QUWI2,Quercus wislizeni,"1548",center,17.199999999999999,59.600000000000001,101.099999999999994,2.000000000000000,"0",0.000000000000000,15.100000000000000,14.100000000000000,9.500000000000000,9 stem copice at 5 cm,,,"100","100",f009,"0","0"
SJER,San Joaquin,SJER192,256692.700000000011642,4111080.500000000000000,QUWI2,Quercus wislizeni,"1524",center,13.100000000000000,45.000000000000000,75.500000000000000,10.000000000000000,"0",0.000000000000000,15.300000000000001,12.300000000000001,8.000000000000000,3 boles at 20cm,,,"95","100",,"0","0"
SJER,San Joaquin,SJER192,256679.799999999988358,4111056.000000000000000,QUWI2,Quercus wislizeni,"1527",SE,14.000000000000000,250.000000000000000,51.299999999999997,5.000000000000000,"0",0.000000000000000,10.600000000000000,10.199999999999999,9.199999999999999,1527-1530 same copice. 2 boles at 20cm. total crown= 14.1x14.4,,,"100","100",f018,"0","0"
SJER,San Joaquin,SJER4,257245.000000000000000,4109768.000000000000000,QUWI2,Quercus wislizeni,"1577",center,16.699999999999999,87.700000000000003,110.900000000000006,10.000000000000000,"0",0.000000000000000,10.900000000000000,8.300000000000001,6.800000000000000,1577-1578 same copice. 10 stem copice at 10cm. total crown=13.7x11.9,,,"100","100",f057,"0","0"
SJER,San Joaquin,SJER916,257444.899999999994179,4109625.500000000000000,QUWI2,Quercus wislizeni,"1567",center,17.899999999999999,299.500000000000000,16.300000000000001,80.000000000000000,"0",0.000000000000000,4.600000000000000,4.500000000000000,4.300000000000000,2 boles at 1m,,,"100","100",,"0","0"
SJER,San Joaquin,SJER192,256681.200000000011642,4111087.200000000186265,QUWI2,Quercus wislizeni,"1536",center,16.399999999999999,352.000000000000000,39.700000000000003,130.000000000000000,"0",0.000000000000000,12.900000000000000,9.699999999999999,3.600000000000000,1535-1537 same copice. leaner horiz to ground,,,"40","100",f016,"0","0"
